,statefips,statename,stateabbrev,state_pop2019,year,month,day,case_count,death_count,test_count,case_rate,death_rate,test_rate,new_positives_rate,new_case_rate,new_death_rate,new_test_rate,new_case_count,new_death_count,new_test_count,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
12754,50,Vermont,VT,623989,2020,10,25,2073,58,185630,332.0,9.3,29749,.0328,3.11,0,164,19,0,1022,-0.11699999999999999,-0.04,.561,-.343,-0.21,0.0729,-0.0836
12755,50,Vermont,VT,623989,2020,10,26,2083,58,186102,334.0,9.3,29825,.0212,3.14,0,149,20,0,927,-0.12,-0.0414,.506,-.349,-0.21,0.0743,-0.0853
12756,50,Vermont,VT,623989,2020,10,27,2113,58,186316,339.0,9.3,29859,.14,3.59,0,151,22,0,939,-0.11599999999999999,-0.04,.516,-.344,-0.209,0.0729,-0.0839
12757,50,Vermont,VT,623989,2020,10,28,2120,58,187071,340.0,9.3,29980,.00927,3.41,0,145,21,0,907,-0.11699999999999999,-0.04,.487,-.351,-0.21,0.0743,-0.0855
12758,50,Vermont,VT,623989,2020,10,29,2141,58,188134,343.0,9.3,30150,.0198,3.53,0,147,22,0,916,-0.121,-0.0443,.403,-.367,-0.213,0.0757,-0.0869
12759,50,Vermont,VT,623989,2020,10,30,2155,58,188723,345.0,9.3,30245,.0238,3.18,0,131,20,0,820,-0.129,-0.0486,.316,-.38,-0.21600000000000003,0.0786,-0.0897
12760,50,Vermont,VT,623989,2020,10,31,2179,58,189713,349.0,9.3,30403,.0242,3.11,0,114,19,0,714,-0.13699999999999998,-0.0486,.291,-.379,-0.21600000000000003,0.0786,-0.0897
12761,50,Vermont,VT,623989,2020,11,1,2196,58,190147,352.0,9.3,30473,.0392,2.82,0,103,18,0,645,-0.15,-0.0543,.194,-.394,-0.21899999999999997,0.0814,-0.0955
12762,50,Vermont,VT,623989,2020,11,2,2219,58,190397,356.0,9.3,30513,.092,3.11,0,98.3,19,0,614,-0.156,-0.06,.18,-.403,-0.22,0.0814,-0.0955
12763,50,Vermont,VT,623989,2020,11,3,2237,58,190178,358.0,9.3,30478,-.0822,2.84,0,88.4,18,0,552,-0.159,-0.0629,.13,-.399,-0.226,0.0843,-0.0983
12764,50,Vermont,VT,623989,2020,11,4,2267,58,191146,363.0,9.3,30633,.031,3.37,0,93.3,21,0,582,-0.163,-0.0686,.114,-.406,-0.226,0.0857,-0.0999
12765,50,Vermont,VT,623989,2020,11,5,2303,58,192078,369.0,9.3,30782,.0386,3.71,0,90.3,23,0,563,-0.16399999999999998,-0.0686,.151,-.4,-0.22399999999999998,0.0857,-0.0999
12766,50,Vermont,VT,623989,2020,11,6,2326,58,192784,373.0,9.3,30895,.0326,3.91,0,93,24,0,580,-0.163,-0.0743,.181,-.399,-0.223,0.0857,-0.0999
12767,50,Vermont,VT,623989,2020,11,7,2347,59,193612,376.0,9.46,31028,.0254,3.85,.0229,89.3,24,0,557,-0.157,-0.0786,.229,-.399,-0.217,0.0857,-0.0999
12768,50,Vermont,VT,623989,2020,11,8,2392,59,194451,383.0,9.46,31163,.0536,4.49,.0229,98.5,28,0,615,-0.149,-0.0771,.329,-.386,-0.214,0.0829,-0.0941
12769,50,Vermont,VT,623989,2020,11,9,2415,59,194892,387.0,9.46,31233,.0522,4.49,.0229,103,28,0,642,-0.141,-0.0729,.406,-.376,-0.21100000000000002,0.08,-0.0907
12770,50,Vermont,VT,623989,2020,11,10,2462,59,195595,395.0,9.46,31346,.0669,5.15,.0229,124,32,0,774,-0.14,-0.0743,.487,-.387,-0.20600000000000002,0.0771,-0.0879
12771,50,Vermont,VT,623989,2020,11,11,2535,59,196473,406.0,9.46,31487,.0831,6.14,.0229,122,38,0,761,-0.136,-0.0714,.486,-.391,-0.21600000000000003,0.0786,-0.0895
12772,50,Vermont,VT,623989,2020,11,12,2651,59,197797,425.0,9.46,31699,.0876,7.97,.0229,131,50,0,817,-0.14300000000000002,-0.0757,.45,-.397,-0.207,0.0786,-0.0893
12773,50,Vermont,VT,623989,2020,11,13,2743,59,198791,440.0,9.46,31858,.0926,9.55,.0229,138,60,0,858,-0.153,-0.0729,.399,-.409,-0.209,0.0814,-0.0921
12774,50,Vermont,VT,623989,2020,11,14,2843,59,199754,456.0,9.46,32012,.104,11.4,0,141,71,0,877,-0.17,-0.0814,.32,-.434,-0.21899999999999997,0.0857,-0.0996
12775,50,Vermont,VT,623989,2020,11,15,2889,59,200510,463.0,9.46,32134,.0608,11.4,0,139,71,0,866,-0.193,-0.0929,.217,-.457,-0.22699999999999998,0.0914,-0.111
12776,50,Vermont,VT,623989,2020,11,16,3008,59,201369,482.0,9.46,32271,.139,13.6,0,148,85,0,925,-0.20600000000000002,-0.0971,.153,-.47,-0.231,0.0957,-0.11599999999999999
12777,50,Vermont,VT,623989,2020,11,17,3104,59,202328,497.0,9.46,32425,.1,14.7,0,154,92,0,962,-0.22,-0.1,.0714,-.476,-0.237,0.0986,-0.11900000000000001
12778,50,Vermont,VT,623989,2020,11,18,3161,60,202967,507.0,9.62,32527,.0892,14.3,.0229,149,89,0,928,-0.23,-0.10300000000000001,.0386,-.484,-0.243,0.10099999999999999,-0.122
12779,50,Vermont,VT,623989,2020,11,19,3310,61,205935,530.0,9.78,33003,.0502,15.1,.0458,186,94,0,1163,-0.23600000000000002,-0.106,.0171,-.481,-0.24600000000000002,0.10400000000000001,-0.125
12780,50,Vermont,VT,623989,2020,11,20,3459,62,207196,554.0,9.94,33205,.118,16.4,.0687,192,102,0,1201,-0.237,-0.109,.0343,-.474,-0.247,0.10400000000000001,-0.125
12781,50,Vermont,VT,623989,2020,11,21,3546,63,210474,568.0,10.1,33730,.0265,16.1,.0916,245,100,1,1531,-0.23600000000000002,-0.107,.0314,-.46,-0.244,0.10400000000000001,-0.125
12782,50,Vermont,VT,623989,2020,11,22,3629,63,213895,582.0,10.1,34279,.0243,16.9,.0916,306,106,1,1912,-0.233,-0.10400000000000001,.0343,-.456,-0.239,0.10300000000000001,-0.122
12783,50,Vermont,VT,623989,2020,11,23,3714,63,215564,595.0,10.1,34546,.0509,16.2,.0916,325,101,1,2028,-0.22399999999999998,-0.0971,.0157,-.457,-0.243,0.10400000000000001,-0.124
12784,50,Vermont,VT,623989,2020,11,24,3762,64,216877,603.0,10.3,34757,.0366,15.1,.114,333,94,1,2078,-0.21100000000000002,-0.08,.02,-.457,-0.247,0.10400000000000001,-0.124
12785,50,Vermont,VT,623989,2020,11,25,3827,64,218797,613.0,10.3,35064,.0339,15.2,.0916,362,95,1,2261,-0.19,-0.0343,.0386,-.449,-0.259,0.10400000000000001,-0.124
12786,50,Vermont,VT,623989,2020,11,26,3827,64,218894,613.0,10.3,35080,0,11.8,.0687,297,74,0,1851,-0.294,-0.141,.00429,-.504,-0.327,0.127,-0.147
12787,50,Vermont,VT,623989,2020,11,27,4005,67,221558,642.0,10.7,35507,.0668,12.5,.114,329,78,1,2052,-0.21899999999999997,-0.0971,.0286,-.477,-0.29100000000000004,0.11699999999999999,-0.136
12788,51,Virginia,VA,8535519,2020,2,24,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0114,0.0071400000000000005,.133,.0286,0.0157,0.0042899999999999995,-0.00161
12789,51,Virginia,VA,8535519,2020,2,25,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0157,0.00571,.117,.0257,0.0157,0.0042899999999999995,-0.00161
12790,51,Virginia,VA,8535519,2020,2,26,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0229,0.00857,.119,.03,0.0157,0.00286,-1.23e-05
12791,51,Virginia,VA,8535519,2020,2,27,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.0343,0.01,.134,.0371,0.0171,-0.00143,0.0043
12792,51,Virginia,VA,8535519,2020,2,28,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.0471,0.0257,.154,.0486,0.0257,-0.0071400000000000005,0.00983
12793,51,Virginia,VA,8535519,2020,2,29,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.05,0.0314,.107,.0486,0.0257,-0.0071400000000000005,0.00983
12794,51,Virginia,VA,8535519,2020,3,1,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.0571,0.04,.08,.0514,0.0257,-0.0071400000000000005,0.00983
12795,51,Virginia,VA,8535519,2020,3,2,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.0657,0.0471,.103,.0529,0.0257,-0.00857,0.0115
12796,51,Virginia,VA,8535519,2020,3,3,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.08,0.06,.144,.0529,0.0157,-0.00857,0.0115
12797,51,Virginia,VA,8535519,2020,3,4,0,0,0,0.0,0.0,0,.,0,0,.,0,0,.,0.0829,0.0657,.19,.0514,0.0157,-0.00857,0.0115
12798,51,Virginia,VA,8535519,2020,3,5,0,0,18,0.0,0.0,.211,0,0,0,.0301,0,0,3,0.0829,0.0686,.211,.0486,0.0157,-0.00857,0.0115
12799,51,Virginia,VA,8535519,2020,3,6,0,0,21,0.0,0.0,.246,0,0,0,.0351,0,0,3,0.0786,0.0643,.209,.0443,0.0143,-0.0071400000000000005,0.0101
12800,51,Virginia,VA,8535519,2020,3,7,1,0,31,0.0117,0.0,.363,.1,.00167,0,.0519,0,0,4,0.0786,0.0671,.249,.0471,0.0129,-0.0071400000000000005,0.0101
12801,51,Virginia,VA,8535519,2020,3,8,2,0,38,0.0234,0.0,.445,.143,.00335,0,.0636,0,0,5,0.0743,0.0657,.303,.0443,0.01,-0.0071400000000000005,0.0101
12802,51,Virginia,VA,8535519,2020,3,9,5,0,41,0.0586,0.0,.48,1,.00837,0,.0686,1,0,6,0.0743,0.07,.366,.04,0.0071400000000000005,-0.00571,0.00845
12803,51,Virginia,VA,8535519,2020,3,10,8,0,61,0.0937,0.0,.715,.15,.0134,0,.102,1,0,9,0.0629,0.0671,.366,.0357,0.0143,-0.00571,0.00845
12804,51,Virginia,VA,8535519,2020,3,11,10,0,69,0.11699999999999999,0.0,.808,.25,.0167,0,.115,1,0,10,0.06,0.0686,.367,.0286,0.01,-0.0042899999999999995,0.00685
12805,51,Virginia,VA,8535519,2020,3,12,17,0,134,0.19899999999999998,0.0,1.57,.108,.0285,0,.194,2,0,17,0.0614,0.0886,.403,.0186,0.00286,-0.00286,0.00541
12806,51,Virginia,VA,8535519,2020,3,13,30,0,147,0.35100000000000003,0.0,1.72,1,.0502,0,.211,4,0,18,0.0614,0.11900000000000001,.461,.00286,-0.01,0.00143,0.00126
12807,51,Virginia,VA,8535519,2020,3,14,42,1,147,0.49200000000000005,0.0117,1.72,.,.0686,.00167,.194,6,0,17,0.0429,0.127,.476,-.0171,-0.0157,0.0071400000000000005,-0.008759999999999999
12808,51,Virginia,VA,8535519,2020,3,15,45,1,408,0.527,0.0117,4.78,.0115,.072,.00167,.619,6,0,53,0.0129,0.12300000000000001,.369,-.0514,-0.0314,0.0157,-0.0262
12809,51,Virginia,VA,8535519,2020,3,16,51,1,489,0.598,0.0117,5.73,.0741,.077,.00167,.75,7,0,64,-0.0071400000000000005,0.131,.291,-.0857,-0.0643,0.0286,-0.0414
12810,51,Virginia,VA,8535519,2020,3,17,67,2,1028,0.785,0.0234,12,.0297,.0987,.00335,1.62,8,0,138,-0.0343,0.134,.309,-.12,-0.106,0.0443,-0.0568
12811,51,Virginia,VA,8535519,2020,3,18,78,2,1278,0.914,0.0234,15,.044,.114,.00335,2.02,10,0,173,-0.0743,0.129,.289,-.163,-0.151,0.0629,-0.0776
12812,51,Virginia,VA,8535519,2020,3,19,94,2,1923,1.1,0.0234,22.5,.0248,.129,.00335,2.99,11,0,256,-0.11699999999999999,0.107,.314,-.207,-0.19699999999999998,0.0829,-0.0977
12813,51,Virginia,VA,8535519,2020,3,20,115,2,2325,1.35,0.0234,27.2,.0522,.142,.00335,3.65,12,0,311,-0.159,0.08,.333,-.247,-0.237,0.1,-0.114
12814,51,Virginia,VA,8535519,2020,3,21,152,3,2790,1.78,0.0351,32.7,.0796,.184,.00335,4.42,16,0,378,-0.201,0.0543,.289,-.287,-0.266,0.111,-0.134
12815,51,Virginia,VA,8535519,2020,3,22,219,6,3337,2.57,0.0703,39.1,.122,.291,.00837,4.9,25,1,418,-0.23600000000000002,0.03,.329,-.324,-0.294,0.11900000000000001,-0.149
12816,51,Virginia,VA,8535519,2020,3,23,254,6,3697,2.98,0.0703,43.3,.0972,.34,.00837,5.37,29,1,458,-0.27399999999999997,-0.0042899999999999995,.273,-.359,-0.32299999999999995,0.133,-0.166
12817,51,Virginia,VA,8535519,2020,3,24,291,7,4470,3.41,0.08199999999999999,52.4,.0479,.375,.00837,5.76,32,1,492,-0.3,-0.0286,.24,-.384,-0.34299999999999997,0.141,-0.174
12818,51,Virginia,VA,8535519,2020,3,25,390,9,5370,4.57,0.105,62.9,.11,.522,.0117,6.85,45,1,585,-0.326,-0.06,.163,-.411,-0.361,0.153,-0.187
12819,51,Virginia,VA,8535519,2020,3,26,603,14,6189,7.06,0.16399999999999998,72.5,.26,.852,.0201,7.14,73,2,609,-0.34299999999999997,-0.08,.123,-.429,-0.376,0.16,-0.19399999999999998
12820,51,Virginia,VA,8535519,2020,3,27,605,14,7337,7.09,0.16399999999999998,86,.00174,.82,.0201,8.39,70,2,716,-0.359,-0.10300000000000001,.0971,-.447,-0.387,0.16699999999999998,-0.201
12821,51,Virginia,VA,8535519,2020,3,28,739,17,9166,8.66,0.19899999999999998,107,.0733,.982,.0234,10.7,84,2,911,-0.366,-0.11699999999999999,.123,-.461,-0.39899999999999997,0.16899999999999998,-0.204
12822,51,Virginia,VA,8535519,2020,3,29,889,22,10609,10.4,0.258,124,.104,1.12,.0268,12.2,96,2,1039,-0.36700000000000005,-0.12300000000000001,.167,-.471,-0.406,0.17,-0.20600000000000002
12823,51,Virginia,VA,8535519,2020,3,30,1020,26,12038,12.0,0.305,141,.0917,1.28,.0335,14,109,3,1192,-0.364,-0.12,.239,-.471,-0.41100000000000003,0.16899999999999998,-0.205
12824,51,Virginia,VA,8535519,2020,3,31,1249,27,13401,14.6,0.316,157,.168,1.6,.0335,14.9,137,3,1276,-0.377,-0.134,.176,-.483,-0.42,0.174,-0.21
12825,51,Virginia,VA,8535519,2020,4,1,1511,18,15344,17.7,0.21100000000000002,180,.135,1.88,.0151,16.7,160,1,1425,-0.376,-0.127,.2,-.484,-0.424,0.174,-0.21
12826,51,Virginia,VA,8535519,2020,4,2,1706,18,17589,20.0,0.21100000000000002,206,.0869,1.85,.00669,19.1,158,1,1629,-0.38,-0.131,.164,-.493,-0.43,0.177,-0.213
12827,51,Virginia,VA,8535519,2020,4,3,2011,46,19005,23.6,0.539,223,.215,2.35,.0536,19.5,201,5,1667,-0.381,-0.13,.124,-.497,-0.436,0.18,-0.21600000000000003
12828,51,Virginia,VA,8535519,2020,4,4,2408,52,21552,28.2,0.609,252,.156,2.79,.0586,20.7,238,5,1769,-0.386,-0.13,.0957,-.507,-0.44,0.183,-0.221
12829,51,Virginia,VA,8535519,2020,4,5,2636,52,23671,30.9,0.609,277,.108,2.92,.0502,21.9,250,4,1866,-0.39299999999999996,-0.133,.06,-.516,-0.444,0.184,-0.22399999999999998
12830,51,Virginia,VA,8535519,2020,4,6,2877,54,24521,33.7,0.633,287,.284,3.11,.0469,20.9,265,4,1783,-0.401,-0.14300000000000002,.0557,-.523,-0.45,0.187,-0.22699999999999998
12831,51,Virginia,VA,8535519,2020,4,7,3332,69,28645,39.0,0.8079999999999999,336,.11,3.49,.0703,25.5,298,6,2178,-0.397,-0.136,.119,-.521,-0.45299999999999996,0.18600000000000003,-0.226
12832,51,Virginia,VA,8535519,2020,4,8,3644,60,30645,42.7,0.703,359,.156,3.57,.0703,25.6,305,6,2186,-0.397,-0.13699999999999998,.169,-.52,-0.457,0.18600000000000003,-0.226
12833,51,Virginia,VA,8535519,2020,4,9,4041,109,33026,47.3,1.28,387,.167,3.91,.152,25.8,334,13,2205,-0.397,-0.13699999999999998,.177,-.521,-0.46,0.18600000000000003,-0.226
12834,51,Virginia,VA,8535519,2020,4,10,4509,121,35459,52.8,1.42,415,.192,4.18,.126,27.5,357,11,2351,-0.39899999999999997,-0.14,.149,-.527,-0.469,0.18899999999999997,-0.22899999999999998
12835,51,Virginia,VA,8535519,2020,4,11,5076,130,37999,59.5,1.52,445,.223,4.47,.131,27.5,381,11,2350,-0.391,-0.133,.167,-.524,-0.47100000000000003,0.187,-0.226
12836,51,Virginia,VA,8535519,2020,4,12,5273,141,39985,61.8,1.65,468,.0992,4.41,.149,27.3,377,13,2331,-0.413,-0.149,.126,-.529,-0.479,0.187,-0.226
12837,51,Virginia,VA,8535519,2020,4,13,5746,149,41401,67.3,1.75,485,.334,4.8,.159,28.3,410,14,2411,-0.42100000000000004,-0.161,.08,-.534,-0.484,0.191,-0.231
12838,51,Virginia,VA,8535519,2020,4,14,6173,154,42763,72.3,1.8,501,.314,4.75,.142,23.6,406,12,2017,-0.42,-0.16399999999999998,.0729,-.533,-0.483,0.191,-0.231
12839,51,Virginia,VA,8535519,2020,4,15,6502,195,44169,76.2,2.28,517,.234,4.78,.226,22.6,408,19,1932,-0.413,-0.163,.04,-.533,-0.48,0.191,-0.231
12840,51,Virginia,VA,8535519,2020,4,16,6891,208,46444,80.7,2.44,544,.171,4.77,.166,22.5,407,14,1917,-0.40700000000000003,-0.163,.0386,-.529,-0.47700000000000004,0.19,-0.23
12841,51,Virginia,VA,8535519,2020,4,17,7492,238,48997,87.8,2.79,574,.235,4.99,.196,22.7,426,17,1934,-0.40299999999999997,-0.16399999999999998,.0757,-.521,-0.469,0.18600000000000003,-0.226
12842,51,Virginia,VA,8535519,2020,4,18,8053,258,51931,94.3,3.02,608,.191,4.98,.214,23.3,425,18,1990,-0.40700000000000003,-0.171,.0329,-.52,-0.46399999999999997,0.187,-0.228
12843,51,Virginia,VA,8535519,2020,4,19,8536,277,54733,100.0,3.25,641,.172,5.46,.228,24.7,466,19,2107,-0.38,-0.151,.0757,-.511,-0.45299999999999996,0.18600000000000003,-0.225
12844,51,Virginia,VA,8535519,2020,4,20,8989,300,56735,105.0,3.51,665,.226,5.43,.253,25.7,463,22,2191,-0.371,-0.14400000000000002,.08,-.506,-0.447,0.183,-0.222
12845,51,Virginia,VA,8535519,2020,4,21,9629,325,58354,113.0,3.81,684,.395,5.78,.286,26.1,494,24,2227,-0.369,-0.141,.0814,-.504,-0.447,0.183,-0.222
12846,51,Virginia,VA,8535519,2020,4,22,10265,349,60778,120.0,4.09,712,.262,6.3,.258,27.8,538,22,2373,-0.36700000000000005,-0.14,.126,-.499,-0.446,0.18,-0.21899999999999997
12847,51,Virginia,VA,8535519,2020,4,23,10999,375,64889,129.0,4.39,760,.179,6.88,.28,30.9,587,24,2635,-0.373,-0.146,.0814,-.5,-0.446,0.183,-0.222
12848,51,Virginia,VA,8535519,2020,4,24,11595,413,69440,136.0,4.84,814,.131,6.87,.293,34.2,586,25,2920,-0.376,-0.149,.0557,-.501,-0.447,0.184,-0.223
12849,51,Virginia,VA,8535519,2020,4,25,12365,436,72642,145.0,5.11,851,.24,7.22,.298,34.7,616,25,2959,-0.373,-0.147,.0829,-.496,-0.446,0.18100000000000002,-0.218
12850,51,Virginia,VA,8535519,2020,4,26,12969,448,76600,152.0,5.25,897,.153,7.42,.286,36.6,633,24,3124,-0.374,-0.147,.04,-.494,-0.447,0.18100000000000002,-0.218
12851,51,Virginia,VA,8535519,2020,4,27,13534,458,80679,159.0,5.37,945,.139,7.61,.264,40.1,649,23,3421,-0.36700000000000005,-0.14,.0557,-.49,-0.444,0.179,-0.215
12852,51,Virginia,VA,8535519,2020,4,28,14338,492,83298,168.0,5.76,976,.307,7.88,.28,41.7,673,24,3563,-0.364,-0.139,.0529,-.487,-0.44299999999999995,0.17,-0.20600000000000002
12853,51,Virginia,VA,8535519,2020,4,29,14961,522,85940,175.0,6.12,1007,.236,7.86,.29,42.1,671,25,3595,-0.36,-0.134,.0643,-.484,-0.44299999999999995,0.16899999999999998,-0.205
12854,51,Virginia,VA,8535519,2020,4,30,15846,552,91509,186.0,6.47,1072,.159,8.11,.296,44.6,692,25,3803,-0.36,-0.13699999999999998,.0457,-.486,-0.444,0.16899999999999998,-0.205
12855,51,Virginia,VA,8535519,2020,5,1,16901,581,106440,198.0,6.81,1247,.0707,8.88,.281,61.9,758,24,5286,-0.349,-0.124,.0629,-.476,-0.441,0.166,-0.20199999999999999
12856,51,Virginia,VA,8535519,2020,5,2,17731,616,102096,208.0,7.22,1196,-.191,8.98,.301,49.3,767,26,4208,-0.337,-0.11,.151,-.459,-0.43700000000000006,0.161,-0.19399999999999998
12857,51,Virginia,VA,8535519,2020,5,3,18671,660,108002,219.0,7.73,1265,.159,9.54,.355,52.6,815,30,4486,-0.327,-0.1,.219,-.449,-0.431,0.159,-0.188
12858,51,Virginia,VA,8535519,2020,5,4,19492,684,112293,228.0,8.01,1316,.191,9.97,.378,52.9,851,32,4516,-0.317,-0.09,.274,-.44,-0.43,0.156,-0.185
12859,51,Virginia,VA,8535519,2020,5,5,20256,713,113708,237.0,8.35,1332,.54,9.9,.37,50.9,845,32,4344,-0.311,-0.0829,.249,-.439,-0.429,0.163,-0.192
12860,51,Virginia,VA,8535519,2020,5,6,20256,713,113708,237.0,8.35,1332,.,8.86,.32,46.5,756,27,3967,-0.313,-0.0829,.196,-.441,-0.42700000000000005,0.16399999999999998,-0.19399999999999998
12861,51,Virginia,VA,8535519,2020,5,7,21570,769,123152,253.0,9.01,1443,.139,9.58,.363,53,818,31,4520,-0.299,-0.0629,.301,-.427,-0.423,0.159,-0.188
12862,51,Virginia,VA,8535519,2020,5,8,22342,812,129945,262.0,9.51,1522,.114,9.11,.387,39.3,777,33,3358,-0.301,-0.0614,.287,-.427,-0.42100000000000004,0.159,-0.188
12863,51,Virginia,VA,8535519,2020,5,9,23196,827,137149,272.0,9.69,1607,.119,9.15,.353,58.7,781,30,5008,-0.3,-0.0514,.201,-.433,-0.42,0.16,-0.19
12864,51,Virginia,VA,8535519,2020,5,10,24081,839,143055,282.0,9.83,1676,.15,9.05,.3,58.7,773,26,5008,-0.293,-0.0429,.209,-.427,-0.41600000000000004,0.157,-0.185
12865,51,Virginia,VA,8535519,2020,5,11,25070,850,150617,294.0,9.96,1765,.131,9.34,.278,64.1,797,24,5475,-0.3,-0.0486,.171,-.429,-0.414,0.159,-0.18600000000000003
12866,51,Virginia,VA,8535519,2020,5,12,25800,891,155329,302.0,10.4,1820,.155,9.28,.298,69.7,792,25,5946,-0.3,-0.0471,.224,-.423,-0.41100000000000003,0.156,-0.183
12867,51,Virginia,VA,8535519,2020,5,13,26746,927,161392,313.0,10.9,1891,.156,10.9,.358,79.8,927,31,6812,-0.29600000000000004,-0.0429,.289,-.416,-0.409,0.154,-0.182
12868,51,Virginia,VA,8535519,2020,5,14,27813,955,166830,326.0,11.2,1955,.196,10.4,.311,73.1,892,27,6240,-0.297,-0.0457,.283,-.416,-0.40700000000000003,0.154,-0.182
12869,51,Virginia,VA,8535519,2020,5,15,28672,977,178014,336.0,11.4,2086,.0768,10.6,.276,80.5,904,24,6867,-0.29100000000000004,-0.0429,.376,-.41,-0.406,0.15,-0.17800000000000002
12870,51,Virginia,VA,8535519,2020,5,16,29683,1002,185568,348.0,11.7,2174,.134,10.9,.293,81,927,25,6917,-0.29,-0.0529,.47,-.403,-0.401,0.147,-0.17300000000000001
12871,51,Virginia,VA,8535519,2020,5,17,30388,1009,190361,356.0,11.8,2230,.147,10.6,.285,79.2,901,24,6758,-0.29100000000000004,-0.0629,.476,-.401,-0.397,0.149,-0.17600000000000002
12872,51,Virginia,VA,8535519,2020,5,18,31140,1014,196226,365.0,11.9,2299,.128,10.2,.274,76.3,867,23,6516,-0.29,-0.0643,.447,-.403,-0.396,0.149,-0.17600000000000002
12873,51,Virginia,VA,8535519,2020,5,19,32145,1041,202789,377.0,12.2,2376,.153,10.6,.251,79.4,906,21,6780,-0.287,-0.0671,.399,-.406,-0.39399999999999996,0.15,-0.177
12874,51,Virginia,VA,8535519,2020,5,20,32908,1074,212626,386.0,12.6,2491,.0776,10.3,.246,85.7,880,21,7319,-0.287,-0.0686,.339,-.407,-0.39299999999999996,0.15,-0.177
12875,51,Virginia,VA,8535519,2020,5,21,34137,1099,218599,400.0,12.9,2561,.206,10.6,.241,86.6,903,21,7396,-0.284,-0.0686,.301,-.406,-0.391,0.15,-0.177
12876,51,Virginia,VA,8535519,2020,5,22,34950,1136,225175,409.0,13.3,2638,.124,10.5,.266,78.9,897,23,6737,-0.281,-0.0671,.257,-.403,-0.391,0.151,-0.17800000000000002
12877,51,Virginia,VA,8535519,2020,5,23,35749,1159,232470,419.0,13.6,2724,.11,10.2,.263,78.5,867,22,6700,-0.27899999999999997,-0.0629,.279,-.397,-0.387,0.15,-0.17600000000000002
12878,51,Virginia,VA,8535519,2020,5,24,36244,1171,244085,425.0,13.7,2860,.0426,9.8,.271,89.9,837,23,7675,-0.27699999999999997,-0.06,.299,-.397,-0.387,0.149,-0.17300000000000001
12879,51,Virginia,VA,8535519,2020,5,25,37727,1208,258750,442.0,14.2,3031,.101,11,.325,105,941,28,8932,-0.27399999999999997,-0.0543,.456,-.399,-0.43,0.154,-0.18
12880,51,Virginia,VA,8535519,2020,5,26,39342,1236,267181,461.0,14.5,3130,.192,12,.326,108,1028,28,9199,-0.273,-0.0557,.379,-.391,-0.386,0.14400000000000002,-0.16899999999999998
12881,51,Virginia,VA,8535519,2020,5,27,40249,1281,277047,472.0,15.0,3246,.0919,12.3,.346,108,1049,30,9203,-0.267,-0.0529,.433,-.384,-0.38299999999999995,0.141,-0.166
12882,51,Virginia,VA,8535519,2020,5,28,41401,1338,287281,485.0,15.7,3366,.113,12.2,.4,115,1038,34,9812,-0.263,-0.05,.446,-.383,-0.379,0.14,-0.16399999999999998
12883,51,Virginia,VA,8535519,2020,5,29,42533,1358,298377,498.0,15.9,3496,.102,12.7,.372,123,1083,32,10457,-0.261,-0.0529,.45,-.381,-0.373,0.139,-0.163
12884,51,Virginia,VA,8535519,2020,5,30,43611,1370,305512,511.0,16.1,3579,.151,13.2,.353,122,1123,30,10435,-0.259,-0.0557,.434,-.38,-0.36,0.139,-0.163
12885,51,Virginia,VA,8535519,2020,5,31,44607,1375,315391,523.0,16.1,3695,.101,14,.341,119,1195,29,10187,-0.25,-0.0514,.483,-.366,-0.34600000000000003,0.136,-0.157
12886,51,Virginia,VA,8535519,2020,6,1,45398,1392,324719,532.0,16.3,3804,.0848,12.8,.308,110,1096,26,9424,-0.231,-0.0357,.576,-.353,-0.34,0.13,-0.15
12887,51,Virginia,VA,8535519,2020,6,2,46239,1407,328889,542.0,16.5,3853,.202,11.5,.286,103,985,24,8815,-0.22399999999999998,-0.03,.593,-.347,-0.336,0.129,-0.149
12888,51,Virginia,VA,8535519,2020,6,3,46905,1428,342387,550.0,16.7,4011,.0493,11.1,.246,109,951,21,9334,-0.21600000000000003,-0.02,.62,-.344,-0.33299999999999996,0.126,-0.146
12889,51,Virginia,VA,8535519,2020,6,4,47856,1445,353590,561.0,16.9,4143,.0849,10.8,.179,111,922,15,9473,-0.21,-0.0129,.656,-.339,-0.331,0.12300000000000001,-0.14300000000000002
12890,51,Virginia,VA,8535519,2020,6,5,48532,1453,363770,569.0,17.0,4262,.0664,10,.159,109,857,14,9342,-0.20600000000000002,-0.00857,.67,-.334,-0.33,0.12,-0.14
12891,51,Virginia,VA,8535519,2020,6,6,49397,1460,371131,579.0,17.1,4348,.118,9.68,.151,110,827,13,9374,-0.2,-0.0042899999999999995,.69,-.326,-0.331,0.11699999999999999,-0.135
